w,y,tariff.plan,payment.method,gender,age,activ.area,activ.chan,vas1,vas2,q01.out.ch.peak,q01.out.dur.peak,q01.out.val.peak,q01.out.ch.offpeak,q01.out.dur.offpeak,q01.out.val.offpeak,q01.in.ch.tot,q01.in.dur.tot,q01.ch.sms,q01.ch.cc,q02.out.ch.peak,q02.out.dur.peak,q02.out.val.peak,q02.out.ch.offpeak,q02.out.dur.offpeak,q02.out.val.offpeak,q02.in.ch.tot,q02.in.dur.tot,q02.ch.sms,q02.ch.cc,q03.out.ch.peak,q03.out.dur.peak,q03.out.val.peak,q03.out.ch.offpeak,q03.out.dur.offpeak,q03.out.val.offpeak,q03.in.ch.tot,q03.in.dur.tot,q03.ch.sms,q03.ch.cc,q04.out.ch.peak,q04.out.dur.peak,q04.out.val.peak,q04.out.ch.offpeak,q04.out.dur.offpeak,q04.out.val.offpeak,q04.in.ch.tot,q04.in.dur.tot,q04.ch.sms,q04.ch.cc,q05.out.ch.peak,q05.out.dur.peak,q05.out.val.peak,q05.out.ch.offpeak,q05.out.dur.offpeak,q05.out.val.offpeak,q05.in.ch.tot,q05.in.dur.tot,q05.ch.sms,q05.ch.cc,q06.out.ch.peak,q06.out.dur.peak,q06.out.val.peak,q06.out.ch.offpeak,q06.out.dur.offpeak,q06.out.val.offpeak,q06.in.ch.tot,q06.in.dur.tot,q06.ch.sms,q06.ch.cc,q07.out.ch.peak,q07.out.dur.peak,q07.out.val.peak,q07.out.ch.offpeak,q07.out.dur.offpeak,q07.out.val.offpeak,q07.in.ch.tot,q07.in.dur.tot,q07.ch.sms,q07.ch.cc,q08.out.ch.peak,q08.out.dur.peak,q08.out.val.peak,q08.out.ch.offpeak,q08.out.dur.offpeak,q08.out.val.offpeak,q08.in.ch.tot,q08.in.dur.tot,q08.ch.sms,q08.ch.cc,q09.out.ch.peak,q09.out.dur.peak,q09.out.val.peak,q09.out.ch.offpeak,q09.out.dur.offpeak,q09.out.val.offpeak,q09.in.ch.tot,q09.in.dur.tot,q09.ch.sms,q09.ch.cc
1,6.24027584517077,3,bank account,B,43.44,1,5,N,N,17,296,3.1964,0,0,0,150,2266,0,0,17,594,4.646,1,53,0.2381,263,2556,0,0,20,339,3.7164,1,195,0.5986,371,3685,0,0,10,181,1.9135,0,0,0,212,2242,0,0,10,201,2.0111,0,0,0,208,2857,0,0,17,785,5.5757,0,0,0,114,1457,0,0,46,1734,13.1872,0,0,0,172,2905,0,0,18,600,4.7798,3,115,0.6022,34,710,0,0,27,452,4.8846,3,207,0.8361,43,497,0,0
1,4.46590811865458,7,credit card,B,22.78,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,20768,88.6524,0,0,0,87,4743,0,1,229,42625,168.4021,0,0,0,144,9434,0,0,216,31471,129.2588,0,0,0,166,15709,0,0,161,21357,89.2081,0,0,0,170,13974,0,0,105,12903,54.6938,0,0,0,146,12437,0,0,108,13881,58.3286,0,0,0,141,12081,0,0
1,6.84161547647759,7,credit card,B,22.03,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1489,7.5392,0,0,0,3,48,0,2,240,18158,86.396,0,0,0,14,558,0,0,353,23420,116.0473,0,0,0,19,792,1,0,234,17759,84.5187,0,0,0,10,773,0,0,339,22431,111.1467,0,0,0,17,1944,0,0,319,29573,133.3445,0,0,0,13,599,0,0
1,6.23048144757848,7,post account,M,20.26,1,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,8918,45.1993,17,2268,5.5638,46,5074,1,1,217,19484,83.2849,0,0,0,199,11681,0,0,157,16096,69.181,0,0,0,104,8000,0,0,190,14705,69.495,0,0,0,119,9600,0,1
1,5.77144112313002,8,credit card,M,18.91,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2494,17.0131,0,0,0,20,1183,1,0,39,1913,13.7238,0,0,0,10,361,3,0
1,6.34212141872115,8,bank account,B,30.72,1,5,N,Y,16,625,4.6936,2,38,0.3032,20,774,0,0,13,593,4.2277,2,47,0.3259,28,423,0,0,23,759,6.0684,10,436,2.1412,32,586,0,0,17,1481,8.9616,16,927,4.0082,22,1067,0,0,18,529,4.4327,10,452,2.181,19,872,0,0,24,1734,11.2174,9,746,2.6675,52,5614,0,0,35,1542,11.5154,0,0,0,34,1586,0,0,37,1349,10.7325,0,0,0,16,906,0,0,29,1315,9.7321,0,0,0,20,1409,0,0
1,6.26149168432104,8,bank account,B,25.44,3,5,N,N,27,1293,9.4135,0,0,0,36,3165,0,2,63,3649,25.2021,0,0,0,87,7098,0,2,169,11420,75.7606,0,0,0,211,16639,0,0,105,9094,57.4357,0,0,0,107,10177,0,1,268,18395,121.9236,0,0,0,193,19876,0,0,189,11139,76.4914,0,0,0,113,10481,0,0,147,9886,65.7284,0,0,0,120,10091,1,1,89,5789,38.7492,0,0,0,64,6024,0,0,134,9349,61.636,0,0,0,165,17380,2,0
1,7.83557924666997,3,credit card,B,31.47,3,5,N,N,9,244,2.1164,2,122,0.517,2,158,0,1,16,650,4.8149,3,185,1.5576,16,669,0,1,35,2373,15.1606,4,117,0.7106,21,489,10,0,32,1885,12.4766,12,357,2.2714,41,2429,0,0,9,565,3.6782,6,254,1.2658,18,397,0,0,35,3395,40.5388,12,913,3.5594,16,1432,0,0,4,223,1.4982,6,138,1.9346,14,219,0,0,9,604,4.2422,0,0,0,9,392,0,2,1,266,1.3975,2,76,0.3997,8,272,0,2
1,3.36729582998647,8,credit card,M,20.68,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,323,2.4811,0,0,0,12,202,0,0,13,542,4.1193,0,0,0,6,151,0,0,15,563,4.4333,0,0,0,15,507,0,0,19,661,5.3474,0,0,0,9,264,0,0
1,6.20657592672493,8,bank account,B,19.8,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,29562,181.4091,0,0,0,223,31333,3,0,115,13384,80.4531,0,0,0,103,13189,0,4,152,12785,81.203,0,0,0,150,22500,0,1
1,7.09672137849476,6,bank account,F,31.47,3,5,N,N,186,20596,89.2045,0,0,0,131,12565,0,0,228,22093,98.5255,0,0,0,140,12888,0,0,213,29084,120.7332,0,0,0,178,17747,0,0,206,22734,98.5322,0,0,0,179,14680,0,0,313,28777,130.126,0,0,0,159,10801,0,0,369,68628,498.8049,0,0,0,97,7934,0,2,426,67924,297.8262,0,0,0,66,5722,0,0,431,59566,256.1094,0,0,0,191,25893,0,0,324,44022,374.8935,0,0,0,190,19134,0,0
1,5.08759633523238,8,credit card,M,22.49,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,497,3.4758,0,0,0,20,235,0,1,32,1583,11.4142,0,0,0,27,608,0,0,18,1463,9.3551,0,0,0,25,744,0,0,55,5410,33.3982,0,0,0,66,4417,0,0,35,2424,16.0329,0,0,0,38,803,0,0,39,2995,19.3728,0,0,0,9,660,0,0
1,6.92853781816467,6,bank account,M,34.98,2,5,N,N,14,563,3.3596,0,0,0,15,1172,0,0,17,473,3.2604,0,0,0,17,495,0,0,65,4337,21.3508,0,0,0,32,2404,0,0,28,1199,6.9675,0,0,0,38,2608,0,0,11,496,2.8219,0,0,0,14,505,0,0,18,1337,6.402,0,0,0,15,451,0,2,204,15351,73.1365,0,0,0,75,4409,0,2,192,19937,87.3737,0,0,0,95,8085,1,2,264,33585,141.2985,0,0,0,198,22596,1,0
1,5.8111409929767,7,credit card,B,40.91,1,5,N,N,217,26801,114.9364,2,919,2.542,164,20719,0,2,104,12731,54.0059,0,0,0,162,18853,0,0,152,18481,78.4018,0,0,0,232,25678,0,0,124,15284,64.6465,0,0,0,175,18599,0,0,88,13942,56.4704,0,0,0,132,13324,0,0,104,21791,85.0047,0,0,0,151,18067,0,0,109,18667,74.5883,0,0,0,197,29038,1,3,105,35782,132.3405,0,0,0,64,32500,31,2,109,29334,110.843,0,0,0,127,18801,10,0
1,3.13549421592915,8,bank account,M,16.78,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.73766961828337,7,bank account,B,36.06,2,5,Y,N,41,2491,16.3536,16,594,3.1623,135,3908,0,0,39,1945,13.4909,25,2094,8.5551,160,5384,0,0,37,2306,15.0403,25,1943,7.5196,169,5583,0,0,41,2757,13.7217,0,0,0,120,4534,0,0,58,3610,18.2599,0,0,0,101,4066,0,0,23,1574,7.7262,0,0,0,84,3469,0,0,51,3965,18.7433,0,0,0,105,4260,0,0,41,2563,12.8412,0,0,0,132,4737,0,0,58,2492,14.4587,0,0,0,105,4168,0,0
1,4.969813299576,7,credit card,B,20.49,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4881,24.1299,0,0,0,25,781,0,0,100,9499,42.6103,0,0,0,43,2685,0,0,112,11765,51.5491,0,0,0,65,4602,0,0,89,8702,38.7663,0,0,0,34,2359,0,0
1,10.2307388351014,3,credit card,B,39.11,3,5,N,N,24,3532,19.6625,47,6890,22.3631,1,192,0,0,11,1457,8.2246,29,5548,17.0927,0,0,0,0,7,1179,6.4593,32,8420,24.7001,0,0,0,0,25,4394,23.959,6,563,2.0509,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7.47250074473756,3,post account,B,38.59,1,5,N,N,7,387,2.6055,3,44,0.3181,34,1788,0,0,18,880,6.1412,5,319,1.3268,37,2456,0,0,35,1852,12.6263,5,178,0.9684,80,5435,0,0,41,1895,13.3509,14,273,2.1397,78,4334,0,0,35,1742,12.0913,17,672,3.4644,53,3245,0,0,29,1324,9.4372,8,249,1.4595,56,3904,0,0,21,900,6.5476,7,166,1.1445,56,3561,0,0,20,870,6.2997,6,466,1.8035,38,3429,0,0,31,1772,11.8227,4,125,0.7308,60,3582,0,0
1,5.8406416573734,8,bank account,F,23.5,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,11519,71.2013,0,0,0,74,8154,4,0,118,12656,76.9294,0,0,0,91,12025,1,1,130,11248,70.9498,0,0,0,104,10304,0,0,152,13620,85.4814,0,0,0,130,14446,0,1,133,13125,80.8787,0,0,0,116,10650,0,0,88,8921,54.6897,0,0,0,65,9835,13,0,170,16701,102.9159,0,0,0,130,11214,6,0
1,7.75061473277041,6,credit card,B,34.45,4,3,N,N,173,12635,60.4993,0,0,0,55,3910,0,0,158,12458,58.6561,0,0,0,45,3935,0,0,112,8922,41.8903,0,0,0,83,4330,0,0,317,31984,141.439,0,0,0,147,9448,0,2,322,34244,149.631,0,0,0,97,6876,0,0,268,28819,125.6194,0,0,0,103,5521,0,0,328,35346,153.7942,0,0,0,92,10215,0,0,203,26231,110.1102,0,0,0,55,6843,0,0,224,25659,110.2341,0,0,0,75,4866,0,0
1,8.09894674894334,3,post account,B,44.09,3,5,N,N,4,526,2.9717,2,287,0.9358,0,0,0,0,46,4617,27.2126,10,1464,4.7524,1,34,0,0,17,944,6.3478,0,0,0,0,0,0,0,3,112,0.8547,0,0,0,0,0,0,0,13,818,5.3231,0,0,0,0,0,0,0,10,832,5.0814,2,46,0.3238,0,0,0,0,24,1998,12.1997,7,994,3.2485,0,0,0,0,28,3282,18.86,15,1281,4.8051,1,20,0,0,30,2928,17.3437,6,514,1.9254,0,0,0,0
1,7.02908756414966,7,post account,B,44.59,3,5,Y,N,83,11201,60.6553,22,2550,11.4488,87,7498,0,0,75,12483,56.7731,32,6411,20.5224,110,12317,0,1,125,12656,64.2441,27,5599,19.0469,133,13997,0,0,36,7531,34.1275,18,2390,8.5009,70,6960,0,0,96,12524,63.2846,28,3977,13.3499,186,23071,0,2,62,6031,31.3241,39,3842,13.871,150,16486,0,2,75,12500,50.2239,0,0,0,118,10095,0,7,147,21248,86.3299,0,0,0,159,21250,0,3,87,11209,57.1811,0,0,0,78,11873,0,0
1,7.23633934275434,7,credit card,M,21.67,3,9,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3595,22.343,0,0,0,67,1757,15,0,198,18758,116.5514,0,0,0,131,9520,2,0,206,19056,118.6978,0,0,0,132,10202,6,0,171,15348,88.8735,0,0,0,61,7898,18,1,309,35743,172.6531,0,0,0,122,13782,38,1
1,7.96970358327866,7,bank account,B,19.5,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,46650,171.3728,0,0,0,203,23334,3,0,236,40719,146.5854,0,0,0,217,27326,1,0,386,72169,245.0789,0,0,0,349,38272,3,0
1,2.89037175789616,8,bank account,M,18,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0.36,0,0,0,4,62,0,0,8,479,2.6603,0,0,0,2,58,0,0
1,5.71702770140622,8,bank account,F,27.6,2,5,N,N,7,434,2.9464,0,0,0,11,850,1,0,7,424,2.8953,0,0,0,5,95,0,0,7,602,3.8078,0,0,0,3,62,0,0,16,1620,9.9526,0,0,0,9,72,0,0,16,982,6.684,0,0,0,11,1000,0,0,19,1313,8.6899,0,0,0,9,132,0,0,75,10378,60.9161,0,0,0,76,8779,0,0,14,808,5.586,0,0,0,16,1184,0,0,52,4450,27.962,0,0,0,38,2634,0,0
1,7.16780918431644,7,credit card,B,48.06,4,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,10781,54.8183,0,0,0,102,3887,7,0
1,3.2188758248682,8,credit card,F,22.59,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,294,2.3323,0,0,0,14,883,0,0,6,538,3.3761,0,0,0,11,408,0,0,6,392,2.6277,0,0,0,5,383,0,0,11,1502,8.8314,0,0,0,6,61,0,0,3,254,1.6108,0,0,0,1,28,0,0,9,1074,6.432,0,0,0,25,1745,0,0
1,6.22257626807137,8,bank account,M,41.57,3,5,N,N,2,10,0.344,1,1,0.4132,155,20680,38,0,25,1542,12.2116,29,4303,11.0041,182,29163,23,0,61,4650,30.126,0,0,0,201,15460,26,2,93,12257,72.3014,0,0,0,131,17117,100,0,89,7365,46.9253,0,0,0,161,13789,44,0,51,2658,18.8848,0,0,0,171,15091,19,3,90,7322,46.8086,0,0,0,193,15680,17,0,65,9616,55.9788,0,0,0,221,28880,32,0,24,2292,14.2212,0,0,0,126,14446,21,0
1,6.93342302573071,7,credit card,B,18.81,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,48727,202.5694,0,0,0,313,39187,100,5,324,45583,188.2692,0,0,0,249,31195,18,1
1,6.27664348934164,8,credit card,F,19.8,1,9,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3209,22.6384,0,0,0,104,7619,5,0,77,9041,54.2238,0,0,0,151,20986,30,0,99,6530,43.4185,0,0,0,104,11315,6,0
1,7.22256601882217,7,bank account,B,17.47,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,7694,48.7174,0,0,0,97,7617,0,0
1,6.82437367004309,7,bank account,M,47.8,1,5,N,N,1,63,0.5345,56,6171,19.8097,21,887,0,0,4,206,1.7198,35,3972,12.6821,28,343,0,0,8,369,3.3518,81,7390,25.2351,75,2464,0,3,28,1882,15.7726,88,18165,50.4522,185,16549,7,3,19,768,7.2196,66,6890,21.7816,237,14052,2,1,32,2154,20.681,152,16092,42.6165,275,19109,0,4,218,26451,102.0467,31,3091,8.2891,252,21712,0,2,95,13677,56.2923,0,0,0,123,13206,0,5,138,10611,48.9111,11,1084,2.9562,137,10095,0,3
1,6.17378610390194,8,credit card,M,24.09,1,5,N,N,0,0,0,0,0,0,0,0,0,0,38,7947,30.9311,0,0,0,66,15779,0,1,59,13070,50.5085,0,0,0,135,68319,0,0,67,15296,58.9004,0,0,0,97,40386,0,0,33,7524,28.9779,0,0,0,119,37035,0,0,42,5058,21.527,0,0,0,73,6629,0,0,63,7029,35.5865,0,0,0,70,10365,0,2,58,7922,46.5782,0,0,0,49,8000,0,0,59,7544,44.7422,0,0,0,77,10414,0,0
1,6.62804137617953,7,bank account,B,34.75,3,5,Y,N,147,10496,59.8104,65,3087,14.5579,183,7970,3,1,190,14700,82.2716,40,1646,8.2111,187,7883,0,2,243,20956,114.403,46,1708,9.0922,219,10226,0,0,159,10217,59.8574,42,2038,9.5173,123,5811,6,3,172,12968,73.0301,99,5907,25.2372,169,12100,0,0,181,14077,78.6884,38,2941,11.3977,199,14669,0,0,318,24703,117.5513,6,365,1.5473,171,9641,1,5,181,17159,68.3825,0,0,0,139,8433,2,1,300,23611,103.8373,0,0,0,173,11077,1,6
1,6.76734312526539,8,credit card,B,42.95,2,5,Y,N,86,7681,45.9869,19,1809,6.558,58,5801,0,0,127,10575,65.2099,28,3206,11.0295,77,6524,0,1,210,18406,115.7829,0,0,0,172,14987,0,0,204,17163,107.7887,0,0,0,98,10555,0,0,159,12215,78.3186,0,0,0,100,10862,0,0,171,8806,61.7987,0,0,0,117,7707,0,0,194,12391,80.7894,0,0,0,89,7820,0,0,89,10493,62.1669,0,0,0,44,6088,0,1,179,22008,127.664,0,0,0,118,9354,0,0
1,8.11042723757502,7,post account,B,31.77,2,5,N,N,237,19899,109.1785,49,4683,17.8524,248,17445,0,3,83,9048,47.027,22,2522,8.6811,257,15108,0,0,0,0,0,0,0,0,157,3451,0,0,133,12027,62.6514,11,1396,4.6837,201,9937,0,4,231,22964,107.4964,0,0,0,295,15771,0,3,331,23220,112.7926,0,0,0,197,17315,0,0,112,8486,40.4076,0,0,0,57,4486,0,0,107,9657,43.873,0,0,0,169,15817,0,1,249,19648,92.3921,0,0,0,198,11968,0,0
1,9.26964647787359,3,post account,B,36.68,1,5,N,N,112,9216,56.4054,18,753,3.7727,37,1838,0,0,66,7894,45.2215,4,229,0.9952,19,893,0,0,104,10153,59.9307,10,609,2.5807,21,1212,0,0,66,6070,36.3477,18,1484,5.6294,22,1325,0,0,72,5475,34.1595,19,1241,5.1155,33,1582,0,0,93,8076,48.8976,10,339,1.8949,31,2056,0,0,169,17189,100.6136,10,1197,4.3258,74,6103,0,0,70,7702,44.7262,19,1898,6.7862,35,5006,0,0,125,10224,62.6535,8,231,1.4135,27,1754,0,0
1,7.05185562295589,7,credit card,B,20.16,2,5,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,16235,70.2521,0,0,0,104,13838,0,0,278,55146,216.0158,0,0,0,315,28796,3,1,337,72489,280.7382,0,0,0,213,42530,13,0,498,78983,319.7509,0,0,0,206,33144,18,0
1,3.76120011569356,7,post account,F,45.9,2,5,N,N,3,60,0.7205,16,823,3.4804,16,1427,0,1,3,229,3.4541,12,779,2.4454,11,971,0,0,54,2942,45.9621,69,9445,22.8837,89,10308,0,0,96,6998,105.5684,83,14706,33.1059,159,11705,0,0,24,2092,31.1976,110,18011,41.6022,87,21899,0,0,86,13292,188.576,137,41009,83.3334,182,47799,0,0,103,15981,130.4534,29,6510,13.9242,314,21658,0,3,79,11746,48.0759,0,0,0,139,49900,0,0,42,4529,19.7292,0,0,0,4,148,0,0
1,7.35564110297425,7,credit card,B,36.39,1,5,N,Y,295,40283,176.1619,41,5791,18.9493,320,42075,17,3,306,46534,193.1538,0,0,0,339,33609,34,0,568,68967,292.7298,0,0,0,536,76632,126,1,342,37866,163.8031,0,0,0,421,40382,13,1,536,75819,313.0225,0,0,0,523,60601,9,0,454,69638,283.4439,0,0,0,491,59600,4,0,382,53534,221.1814,0,0,0,535,53031,4,0,356,54090,220.4873,0,0,0,294,51352,5,0,363,52358,215.3228,0,0,0,230,29198,3,0
1,4.74493212836325,8,credit card,M,34.62,3,5,N,N,8,554,8.4322,2,80,0.3414,30,4640,0,0,9,400,6.3173,7,175,1.0174,25,2600,0,0,28,2328,14.8192,0,0,0,43,3615,0,0,40,2869,18.83,0,0,0,53,6444,0,0,44,3754,23.7782,0,0,0,38,3813,0,0,26,2040,13.1371,0,0,0,15,1518,0,0,51,3649,23.9631,0,0,0,35,3550,0,0,18,790,5.9072,0,0,0,28,1830,0,0,63,5053,32.3963,0,0,0,31,3247,0,0
1,5.73657229747919,7,credit card,F,20,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5509,9.1547,0,0,0,9,222,7,3,275,53925,97.0665,0,0,0,129,12951,64,0,227,36158,88.3606,0,0,0,127,30890,59,0,150,24759,56.126,0,0,0,65,7456,19,0
1,10.9095824246703,4,bank account,M,40.91,3,5,Y,N,223,24206,133.1906,89,10510,40.5408,1072,46813,0,1,235,25213,125.1225,103,10476,35.8695,758,35565,0,0,288,26799,140.1612,87,8542,30.1017,1014,52374,0,0,259,22661,120.758,96,11975,40.7779,746,45958,1,0,202,18916,100.3744,102,9737,35.2787,864,43847,21,0,265,29401,150.6851,85,8521,30.8784,896,37531,10,0,179,17040,89.972,111,14197,48.3822,981,37556,56,0,69,7356,38.4605,28,3684,12.2529,179,11533,7,0,223,23800,123.4446,82,9117,31.8793,430,36029,7,0
1,9.94184250641259,7,credit card,B,31.47,1,7,Y,N,199,26240,134.159,3,87,0.5309,125,18216,0,0,225,27796,141.5856,8,618,2.2936,114,16784,0,1,206,20721,109.5823,4,205,0.9338,184,18146,0,0,111,12604,65.1779,9,366,1.8598,121,12106,0,0,218,25505,131.2043,4,298,1.1703,134,14340,0,0,171,21172,107.8832,1,75,0.2939,153,22927,0,0,146,19008,96.0801,1,634,1.7141,96,11458,0,0,14,1461,7.6725,2,65,0.3718,7,1079,0,0,274,33492,171.019,1,35,0.1921,157,22761,0,1
1,4.72738781871234,7,credit card,M,23.83,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,22486,85.1792,0,0,0,122,9229,0,0,484,75348,230.6786,0,0,0,400,70304,0,0
1,9.51583780429796,3,credit card,M,31.57,2,5,N,N,26,2924,16.9103,5,1094,3.2965,20,1100,0,0,103,10056,59.5645,30,3389,11.6063,99,7535,0,0,115,8757,54.4826,26,3640,11.9353,100,7683,0,1,176,9645,64.7286,33,3529,12.2163,79,4802,0,0,96,4518,31.9,21,1563,6.1407,61,4267,0,0,173,9608,64.6155,32,8429,24.7238,59,4336,2,5,145,25448,138.82,48,14063,40.6193,108,8808,0,3,75,16345,87.1619,22,2720,9.1847,50,2205,0,3,176,8397,59.03,2,52,0.3388,130,7994,0,0
1,6.25382881157547,7,post account,M,35.9,2,5,Y,N,85,8095,43.2719,15,1252,4.1291,165,12304,0,0,160,11884,67.173,7,1095,3.5062,189,22425,0,1,164,14207,66.4716,1,355,1.0055,183,20171,0,1,129,9658,46.1465,0,0,0,146,13864,0,0,159,14476,65.6179,0,0,0,132,13228,0,2,171,16007,71.9574,0,0,0,121,9966,0,2,227,19545,89.768,0,0,0,240,16746,0,3,135,11690,53.6718,0,0,0,77,7313,0,0,171,17365,76.6711,0,0,0,135,13788,0,2
1,7.19668657083435,7,bank account,M,44.52,1,5,N,N,14,2392,19.2287,26,2873,18.1984,13,416,0,0,16,2777,15.4927,12,1624,6.8993,44,786,0,0,55,10466,58.1789,38,4039,19.5541,62,4963,0,0,36,5367,30.1136,20,2651,11.7613,50,2978,0,0,36,7102,38.6299,35,4438,17.8586,70,4426,0,0,127,27989,128.0199,18,3980,14.3637,104,7355,0,0,101,16623,66.924,0,0,0,77,5911,0,0,6,913,3.7231,0,0,0,20,814,0,0,55,11984,46.4073,0,0,0,28,3936,0,0
1,9.97627322226178,7,credit card,F,26.75,1,5,N,Y,120,10750,88.2108,48,3429,16.1135,362,25196,0,0,265,21326,146.7109,108,6337,27.3149,450,34728,15,3,338,26569,174.4979,122,7596,31.9046,557,38419,13,1,304,27321,185.1581,107,7748,30.7411,695,50193,32,0,313,26079,208.0965,140,13225,48.0682,801,52341,23,1,414,34963,259.8713,109,8964,34.0366,801,46895,12,0,402,29386,217.2373,80,6363,24.3272,886,40050,36,0,181,21473,162.5011,85,7197,26.8594,332,26133,25,6,226,21909,146.9263,78,5419,21.6199,375,30996,8,1
1,5.14166355650266,8,credit card,M,20.16,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1338,8.5076,0,0,0,4,128,1,0,51,10241,57.7347,0,0,0,25,526,0,0,71,12516,71.4554,0,0,0,51,7698,3,0,87,15228,87.0049,0,0,0,47,3007,1,0
